Car_ID,Battery_Health,Sensor_Error_Rate,Wiring_Condition_Score,Electronics_Remaining_Years
1455,93.09095529091505,2.0,1.9831242070832513,4.80418074316011
1456,,1.0,5.878329129613013,7.434429963664536
1457,49.727289763550544,3.0,4.580904478344918,5.83965091691462
1458,51.05208142426285,5.0,9.029159496547402,7.817284796733852
1459,48.415067868407604,4.0,9.53521423950182,9.211609512524857
1460,25.681371459909414,1.0,2.7901120151280754,2.3301207337751033
1461,24.46139881193095,6.0,1.7555750713644949,0.5
1462,31.06610000225567,0.0,8.49822190756517,10.0
1463,26.894265442560194,3.0,4.158915357014335,5.020537529187295
1464,56.66150830994455,4.0,4.956799391259301,8.336236072565969
1465,50.22587608240745,3.0,4.665854093564715,8.13419510547537
1466,71.8224454253161,5.0,2.3497260614032407,7.424009225296106
1467,91.45771042060699,3.0,2.9007062479397643,7.446380813477166
1468,,6.0,1.1504470505634847,1.8332026558232835
1469,17.818663882566096,5.0,4.967633582210767,2.8855172117332826
1470,14.393417831488076,3.0,3.106069423198337,4.560733874613364
1471,60.188994350631106,6.0,3.9498188821464257,4.186114974642866
1472,76.36224738348012,1.0,7.043015630774409,10.0
1473,52.12005508239237,,4.467462746945196,6.748528233989095
1474,5.5867086204994125,0.0,6.634315589457744,8.044774087104352
1475,73.8058421049756,5.0,7.255458643929091,8.86879780343305
1476,79.95917507734708,0.0,4.5845162963959165,10.0
1477,75.82276029284311,5.0,4.015736352987665,4.106001632142636
1478,30.880882309602903,2.0,2.7094547314611757,4.311662917169179
1479,57.200378789891694,1.0,1.9097539131985788,5.671037579993824
1480,24.31551758102859,5.0,2.4603225272640317,1.8254356150358177
1481,75.63400492892805,2.0,3.006991778853503,7.483248417262475
1482,87.19716173928563,2.0,7.054665871070097,10.0
1483,24.269426728921882,1.0,5.760942436662654,8.758782309861491
1484,45.24657471456434,2.0,7.61589276341141,10.0
1485,67.09587044726969,2.0,4.354150364315752,4.101539096924289
1486,37.52763375154383,3.0,2.6733364659996224,7.313898278300324
1487,47.03388379636046,10.0,6.249345444018775,2.725394133096574
1488,83.39303676190816,4.0,4.59582829569994,9.504097577084991
1489,47.03685579869846,5.0,7.0289535301924655,4.415197717502406
1490,85.76715111516494,2.0,2.956609745240919,7.503903212328009
1491,83.41537997892095,4.0,7.291021813735156,10.0
1492,27.23871484939974,6.0,1.9611919728124674,0.5
1493,,,4.0690705020733215,8.267949785713853
1494,45.53050594699624,,1.3767557220796944,2.6047087794806862
1495,70.04519233339751,2.0,5.596153035474329,8.9003733754711
1496,66.82959414710461,4.0,5.823641835765927,10.0
1497,51.35258332322358,5.0,1.2642658215467886,1.1685209969979506
1498,47.00645499366744,2.0,6.579953953514311,8.206188697173738
1499,62.751104367496545,2.0,6.3348441495308645,10.0
1500,,1.0,5.8082098431817855,10.0
1501,84.73890925233187,3.0,3.942881495424029,6.6008410589482995
1502,57.699051114643765,1.0,1.8815997306282197,6.585999388498482
1503,37.234910360455366,1.0,7.550347177705104,10.0
1504,25.8053259468932,1.0,6.150179901696303,8.81624370581476
1505,74.30956005934036,0.0,5.0744064550232295,10.0
1506,90.23818954432147,4.0,5.341172445240429,7.661602104215563
1507,45.838387006334365,3.0,8.01228246642711,9.73527203923261
1508,81.03128789661633,2.0,3.556718219759794,8.57490556051368
1509,29.610555212027506,2.0,5.877246485853165,6.19475927906814
1510,,2.0,3.101892951653144,7.541730364064283
1511,,2.0,6.559975383998601,8.681520915344048
1512,70.48425419714565,4.0,7.442108558369041,10.0
1513,90.90036379937472,3.0,5.461014433005741,6.171954012564852
1514,54.402773878402975,6.0,8.437162336681848,8.498274507089159
1515,52.88913462179977,3.0,7.644501355895013,8.964986249516754
1516,18.780573868654756,3.0,7.159705490987987,4.76901587078633
1517,50.04331635956951,1.0,7.383815710743178,9.0825652562568
1518,37.062057651329845,6.0,6.148525543270714,4.22746420766379
1519,44.17285234682908,2.0,1.9477574518325649,2.7232047574527893
1520,16.57156806497693,2.0,1.1771345217589422,0.5
1521,60.00965779308098,3.0,7.753248856572083,10.0
1522,24.691049938750368,1.0,3.913129262058599,6.981997902079743
1523,36.426606705093555,1.0,7.460919957480269,10.0
1524,85.62378873404896,1.0,4.28516032791113,10.0
1525,14.573761676427853,3.0,5.875611397309584,4.206656193275274
1526,55.36584458178514,0.0,2.350432741341342,2.495072584471119
1527,64.55078137969976,3.0,6.826777848075915,7.536217832893175
1528,57.11056410642986,3.0,7.462503398004775,8.338589024594034
1529,73.32489844791613,0.0,3.3580685578865115,7.744981074578677
1530,,4.0,7.331443329860656,7.988803469910236
1531,44.33663725345833,3.0,3.2802609994702348,4.809303973406483
1532,46.07100226230997,5.0,1.6776877463024449,5.555468962687845
1533,62.038091623179504,3.0,6.154962214128249,9.966838263827533
1534,88.92978333567531,6.0,4.957035227238327,4.92899702714819
1535,15.458073458253136,2.0,5.599336035989585,8.39469831601461
1536,30.81403962686834,6.0,7.188088567100362,2.9418919528889385
1537,58.63993969801922,3.0,4.845109705643752,5.254613720462056
1538,42.22268803617719,4.0,7.021727964003603,6.260908905422627
1539,63.34430083609659,2.0,4.214713788001624,6.150344649379228
1540,25.236405861449935,2.0,6.072066560264755,8.73845221470311
1541,86.10362292767302,2.0,5.058714333279738,7.744069808579763
1542,38.16529945087932,3.0,1.362968348952779,4.737317593606396
1543,,4.0,7.55874336826767,7.368361063561155
1544,72.6972589773669,,3.6860727852586823,7.8015395399365
1545,53.009294338678146,3.0,1.8642219600748755,3.596242518221814
1546,32.54416852133748,7.0,7.693006703043308,7.381928904744875
1547,50.10060239889908,3.0,4.34241214283717,6.2890625239278775
1548,92.10628179436226,1.0,1.2597889084752958,9.205251327793746
1549,83.21926644162123,1.0,6.85155583005097,10.0
1550,,3.0,3.117146585518687,6.032311970003053
1551,54.998930064135656,7.0,2.667221871190189,0.5
1552,81.01117478147236,4.0,1.212029338224525,4.386170436515905
1553,68.6524694574097,2.0,6.20112855768388,10.0
1554,41.901896316837664,,8.408111016229318,8.131368456283925
1555,45.546106066971255,6.0,7.095600613640995,6.9619550777188595
1556,,1.0,7.012145214334758,9.055272948321434
1557,23.11587311237808,5.0,6.308913421296706,3.3931285368247566
1558,60.46637686185633,3.0,7.904599380817093,10.0
1559,96.52297472017685,3.0,0.7355709121561813,5.394845412983993
1560,39.67058951662522,4.0,6.220852082741327,7.992952712922567
1561,80.0038130709185,2.0,5.631138056565082,10.0
1562,89.15455091946734,3.0,6.273839544800792,10.0
1563,12.705108713012983,5.0,4.294242873069589,4.819051749060797
1564,58.470072867040265,4.0,2.1481588461486254,5.8896465558719395
1565,74.93521541774896,2.0,4.085715868189686,8.803182881828024
1566,68.2796756254444,3.0,0.9930034075252142,3.37459549069059
1567,91.44858483320633,3.0,5.951245631072583,9.101154803489852
1568,61.13755149480021,3.0,6.177059978049253,8.128204650289458
1569,85.41400713986053,6.0,6.60337355402644,6.674833731336379
1570,34.87460484326747,1.0,7.762938065828696,10.0
1571,50.8306866409988,3.0,6.824387058070402,8.968023150956471
1572,41.68274303423568,2.0,3.5247355807555323,7.405195784381272
1573,49.279072232767575,4.0,6.583276843123765,7.62391433356225
1574,73.14586957066035,3.0,2.4952609358403812,5.863292176537471
1575,,,5.634673351475731,2.168656888110996
1576,59.78588321402473,3.0,5.665385321345589,6.1601477063222045
1577,74.80486814680833,4.0,8.549640929158842,9.789091602971856
1578,60.06637509902244,2.0,6.134069023711929,10.0
1579,,4.0,2.707468790957916,0.8048833026857087
1580,60.10282974395979,2.0,4.425925888508252,7.2277898585094125
1581,45.934270970230926,0.0,6.748333820169319,10.0
1582,54.13007661861358,4.0,3.0994228908122397,6.332273351761304
1583,12.176187700094241,3.0,0.6868839863985731,1.2609734214181771
1584,83.52754504413421,2.0,4.951627974025884,7.864635907953884
1585,68.1277531598424,5.0,5.018627079217688,6.34099581290169
1586,69.25218260216847,1.0,7.3033185607428734,10.0
1587,42.19873180602826,1.0,4.015975240788404,8.165464826648023
1588,47.77834234765786,4.0,1.022025112290192,4.14784200064763
1589,44.5990453295407,6.0,2.2833748651154293,1.889762861402651
1590,,4.0,1.4614439100215981,5.0017970086445125
1591,70.97286350998775,1.0,1.864154273289962,5.602109646946177
1592,,4.0,4.366008096761646,2.850609824158837
1593,14.023738985710327,4.0,2.32246273182592,2.5917141365702747
1594,83.03057054438753,2.0,2.786509566805223,7.743629059418983
1595,55.32632565023386,1.0,5.8765119304362825,6.562830089493235
1596,33.68211016517073,2.0,1.8256368430840881,3.2682073345196523
1597,69.41156066596422,3.0,1.5432743677983844,4.90920367140818
1598,12.906054092122213,3.0,6.0273423761482245,3.9468210156832373
1599,40.751832191502295,5.0,6.36224644201973,5.085526714445654
1600,73.08424199790065,1.0,3.3947580877395445,5.732036677028076
1601,50.50403715724773,4.0,4.739758964937864,6.192458163476903
1602,69.87095575727997,1.0,3.1701786165831765,6.7697303331938405
1603,77.22502471614942,3.0,5.865814017916678,10.0
1604,85.66877709044252,2.0,5.435570856751935,10.0
1605,48.643279634377414,2.0,6.791231266703749,9.436876314126096
1606,66.97481624922533,,3.6543768141493915,5.539085381341864
1607,58.64283925642989,5.0,3.826416000802695,7.95678696135865
1608,51.85310981814402,4.0,5.413560439256273,6.069135988265151
1609,,3.0,2.7091015827450624,5.011148539705549
1610,53.803927037663456,3.0,5.786414462268938,8.18856934188533
1611,70.17211677792086,1.0,4.098804509034378,8.182250720437395
1612,63.54949582777045,8.0,5.90129405360106,3.553353249551425
1613,13.26069343848085,2.0,6.246086512749085,7.844862986114625
1614,67.1943325295528,4.0,7.914285464934595,8.876470904710905
1615,24.904619311083373,5.0,5.713585064595246,4.258373352509974
1616,58.847351781643184,4.0,3.0701279659366323,6.522956654744151
1617,40.46022152575377,1.0,2.5529823244260235,6.689258244086466
1618,88.6813164706884,1.0,2.556609274528237,6.514349313433574
1619,71.40636649796495,2.0,5.163935520587149,10.0
1620,69.3007232514715,4.0,6.704136065107932,6.994769389877045
1621,28.65536088571361,6.0,7.351219125794759,5.828510506381148
1622,39.93800879363838,6.0,6.374306235468521,1.7073477085318287
1623,53.44159702708489,3.0,2.113051105124964,5.1501695277009505
1624,82.32761110331644,3.0,7.332108137696625,9.462453625337481
1625,48.17171436991912,4.0,6.959313477520266,4.931274409806545
1626,33.19360980135836,3.0,4.22819569714192,5.246719565349434
1627,69.75283290021169,3.0,5.94774131797971,10.0
1628,51.12532398549582,2.0,9.24686895453628,10.0
1629,66.07697479465615,4.0,6.180059235795666,9.920234409269613
1630,47.19902109430354,1.0,6.342622446697019,7.504796373629894
1631,14.031105018000515,1.0,2.422032348312679,5.5394987399440625
1632,22.767807872724223,2.0,2.181131326597664,1.1646689228730729
1633,56.902399919737846,0.0,3.774940961632398,9.45192570209169
1634,34.98794262401972,4.0,1.2224917835791707,2.312079856758297
1635,66.15546162554318,3.0,5.20349792914228,8.84102117409161
1636,55.145866651921004,2.0,3.9637059298475226,8.742679489732765
1637,61.95934085797642,2.0,6.928832564907433,10.0
1638,39.43597916055796,4.0,5.7995688269511625,6.481447977969892
1639,62.09543592541436,,3.6050129970189273,4.742352311307084
1640,73.2427752063876,3.0,4.168348516813781,8.488424847024142
1641,,3.0,8.390369155668305,3.8441453567280286
1642,91.60724356603698,3.0,3.395966966431822,7.668722829062306
1643,61.8468481599307,2.0,4.114941678565184,9.216874875218817
1644,55.932042471645126,2.0,7.473189500962162,10.0
1645,,5.0,6.670850787140532,5.666552961764496
1646,35.02814688194291,2.0,3.312635148446099,4.029003630117483
1647,82.43000852240607,5.0,2.723944536555783,5.4053691089121925
1648,47.70400562718005,2.0,6.5278273514003775,6.050693339092186
1649,81.97029837991539,2.0,3.033230204121284,6.953062944740031
1650,33.46353853793013,2.0,7.176188269094537,5.339372236092943
1651,41.01213464033239,5.0,8.821032372970878,9.352734152174708
1652,71.98016670108,3.0,0.5084636858230147,2.889917427765398
1653,51.13415310334355,5.0,8.18685399877696,7.609577397302398
1654,,6.0,5.820674139420637,5.854885427219722
1655,71.49454018767548,3.0,8.919663701605007,10.0
1656,,2.0,8.061340300968372,8.853542715079927
1657,63.978584512305616,4.0,3.639464734169033,5.137921288889762
1658,60.56924525937972,3.0,2.961730480994449,5.904426357723332
1659,,4.0,3.8913985246428604,7.209869841208372
1660,70.32041162121551,2.0,0.7789801914808453,5.131470282744409
1661,35.298017991371964,3.0,2.742975222087644,6.586341726955334
1662,34.839800213973724,1.0,2.7611350808407087,6.3482862767554575
1663,44.411443505570865,5.0,7.8451207540458965,7.668377806036822
1664,83.70476709811302,4.0,6.603969459101073,9.415331147410472
1665,68.65874869636284,2.0,7.193430233510406,10.0
1666,69.95234426298396,3.0,8.732573544821971,9.323102184647546
1667,50.39349300496176,2.0,1.676238294749759,6.904657003811334
1668,14.503453105972088,1.0,6.405673144085266,8.843538997617044
1669,49.075764353978485,1.0,7.6790417149395065,6.884799556123191
1670,42.11555583540663,3.0,3.896061281510704,1.467734507514355
1671,22.54758484502826,4.0,2.2348137405993427,1.4706583287534443
1672,53.723129104009125,2.0,3.3032894930902756,6.691580199395736
1673,61.165666219980075,1.0,5.859902955057191,8.047170707076077
1674,49.05430449526843,6.0,4.714093808074688,4.178979946648616
1675,39.78598694819247,4.0,2.9457736481925227,5.420565240415591
1676,52.123692099134324,3.0,7.565146723174112,9.148932038192147
1677,23.320454597010325,5.0,5.716645014171857,5.73704205018932
1678,60.49049829438356,4.0,6.551926361222825,9.178602809853285
1679,55.832240938849495,1.0,7.88750939110402,9.610658257477482
1680,26.652577639475904,5.0,3.541112163648709,5.463114743411151
1681,51.63894628429262,0.0,7.829207465136464,9.133305988479357
1682,62.95247374920978,3.0,3.544598895854134,8.005731559153974
1683,58.497779187065255,2.0,0.6802207447620854,6.785742794429806
1684,62.68457294371713,,4.87795661724173,6.593936875980361
1685,36.63174277741966,7.0,7.090008495741744,6.538501699776162
1686,87.02300345187557,1.0,7.582845473381382,10.0
1687,47.01517551621699,3.0,9.546908506313487,10.0
1688,63.19262824748877,2.0,6.221958911472296,10.0
1689,39.532586419567075,1.0,6.9590125094354685,10.0
1690,78.49872496815176,4.0,7.692363162308534,9.442088349241589
1691,79.28833145538874,2.0,2.9343846746802833,7.1909192976669605
1692,71.8485191925558,0.0,5.515171319803137,8.603568546504299
1693,46.67635648037563,2.0,5.426261667547248,8.510893647837326
1694,55.45987082725574,5.0,2.650863267122432,4.822632802366232
1695,56.03418259018046,7.0,4.922945282829934,3.520450041235261
1696,29.900406282607484,3.0,1.9086706807670075,4.803550546351982
1697,39.82304920568641,4.0,2.1140601905107,4.337634286974761
1698,22.992036007222907,4.0,3.6502941057344147,3.2219013536841663
1699,67.37264632643944,6.0,4.040194210223845,4.700969135115622
1700,15.182222510779525,5.0,7.337865009789816,4.476771610169663
1701,55.61713571634724,3.0,1.4536120893524795,4.726257638255861
1702,54.021665808806006,1.0,2.3131677035876423,7.226903173267029
1703,44.52205260436297,4.0,0.9239042328967951,2.469532135350131
1704,60.23069592036112,1.0,3.572091907793102,9.333729517028871
1705,79.46021904832706,6.0,0.9489101702346887,7.318711029785681
1706,60.08948270880662,5.0,2.812867018201085,6.149940344126833
1707,,3.0,3.658478372160915,8.120580050492917
1708,56.8160454386267,3.0,3.0849941260906877,6.725809390163195
1709,83.51826608793381,6.0,6.006176390003804,5.323631229205751
1710,71.63318904683092,2.0,1.8431901082263602,2.4371915567287434
1711,41.548471466669625,3.0,3.460311260734102,6.3147591545060715
1712,33.31912168570282,3.0,5.179274658895443,6.0665523083506585
1713,,3.0,3.0550829060895768,5.80699006368866
1714,43.27561531356992,2.0,3.2987681822614574,8.32120653142116
1715,25.10637102751429,4.0,3.9576451087142352,1.8066109873691585
1716,58.41697635778598,2.0,6.719499266093219,8.167514612217495
1717,41.970482543926636,3.0,6.864140007843902,10.0
1718,35.04747532906323,2.0,6.262580425935401,5.528602332053222
1719,48.413502265802286,3.0,4.8198172152161405,7.068338255793002
1720,56.22072176215279,4.0,8.69804269324655,9.85119863306154
1721,34.21570672418367,5.0,2.533492207690973,2.3424041808081877
1722,41.36150206105976,3.0,4.834056595871454,8.037440790922094
1723,33.36498157070738,4.0,6.256915603044563,6.441133542369709
1724,40.3889805933467,4.0,1.8274067143761532,3.2331014370084503
1725,28.464642626891862,3.0,6.21721840781542,7.283568360907205
1726,80.27837299622533,1.0,4.333888385581286,6.219108630686626
1727,57.387785515994175,4.0,7.477625501567175,9.628422848624542
1728,89.20394624303384,,7.488749514805151,10.0
1729,18.05487581624613,6.0,8.658057833073702,4.696951352638564
1730,15.91634242858995,2.0,4.156523737347538,4.87108246492117
1731,4.00762812244335,6.0,8.70990455633122,2.9704119568658447
1732,69.02437055193627,3.0,4.527060746402486,8.415725350686888
1733,90.7180156923182,1.0,7.748741075483014,10.0
1734,66.6566095843773,5.0,1.718489645196132,5.837334712430555
1735,4.3837386035175,3.0,8.733431618969314,7.014480532167903
1736,78.04747134449073,4.0,6.025430088269351,9.642118628937197
1737,67.0738433874464,3.0,1.9200627443031426,6.336042226462181
1738,19.194197799625186,0.0,2.3574000395926378,6.428907813386882
1739,57.188384559548325,0.0,0.7732228453164005,10.0
1740,58.549635749166086,5.0,7.921546566414369,10.0
1741,73.63083393470848,4.0,5.33908662169392,8.309513541395873
1742,72.17977676049502,6.0,4.39057819665474,5.106909550655246
1743,28.37546935718561,1.0,6.559420676388221,6.716679080098677
1744,35.223850999634436,6.0,8.161032410259923,4.137037054606948
1745,43.429139140662286,4.0,4.765695114858609,7.299643211302568
1746,60.441168792415944,0.0,5.639727671120969,10.0
1747,48.955130461242376,4.0,6.2857633818096605,5.582255074660984
1748,26.322497953337326,4.0,1.2517695540927296,1.6172345678617175
1749,,7.0,1.419179860463852,0.7412061629625242
1750,37.35962660895812,,6.076711217692262,6.8175487515127235
1751,69.74216158829451,1.0,0.8230958635715946,8.30783703144676
1752,58.906410048403565,1.0,4.261152045399498,8.956161987763005
1753,60.45443550332495,3.0,4.41930264145138,6.928283086825589
1754,64.88734241119629,4.0,5.649798273977561,9.860381186938026
1755,22.944757485874927,3.0,4.950384668656253,6.4051058155816705
1756,47.352279733505895,1.0,8.562438319851772,10.0
1757,70.96189803370703,6.0,8.710599323189358,7.919809255151005
1758,67.19118563785129,2.0,5.529740700311407,4.962008592964081
1759,24.607908480089023,2.0,6.240120705994135,8.845849390054077
1760,26.7313052729297,3.0,6.325539902010804,6.712011240271412
1761,49.91066346651195,4.0,8.61530854334532,10.0
1762,53.82347699434855,1.0,3.4319337437394557,7.93695453507052
1763,27.2292290926468,3.0,9.614355029652199,9.809577566732063
1764,54.56889609841604,2.0,6.360672897260362,10.0
1765,53.45848143542078,4.0,4.2050739149447445,6.033809067213108
1766,55.08027874843561,1.0,1.5427121668410928,7.042740524986881
1767,53.02609901947489,4.0,2.370396427847833,3.0224772627667567
1768,37.56143329882681,4.0,2.6931009359249685,7.113991775962997
1769,12.02938154877959,,2.5254014680621495,3.3491834592538527
1770,54.37508732881376,4.0,4.963514280832496,6.34630956761348
1771,77.77647432785619,3.0,5.272408815620764,10.0
1772,12.643804196939609,2.0,5.209180135302978,6.230074677117598
1773,31.95411887930371,1.0,2.0838464703309683,6.341635409449684
1774,59.76146296626552,6.0,3.700323014495601,2.8035073299190403
1775,80.15814452329893,3.0,7.358562142951003,10.0
1776,38.92225043442198,2.0,1.3394956945429717,3.7102852635408623
1777,55.97805299980158,4.0,6.470993488696941,8.472779980181327
1778,25.655245519650176,3.0,7.639488512671619,6.362862997101201
1779,35.39912915532464,7.0,7.459258845883817,4.01170846331105
1780,18.922469241555913,4.0,4.326386819690635,5.956606540490418
1781,58.955223942743785,1.0,4.101667085946579,6.69194325763117
1782,24.285462366585115,3.0,4.738419572396213,9.124577681077234
1783,71.77924691624595,2.0,1.8648436787882596,4.664826004363464
1784,69.6761309142113,1.0,6.002434542127574,9.841133793605755
1785,22.008931882232044,0.0,5.099135531438234,5.6056248277942835
1786,51.125588338428386,0.0,8.469736789589016,10.0
1787,44.03246881016984,4.0,7.570815857127144,4.370126771467533
1788,85.09154149636318,5.0,3.2876711288564775,3.8520210827497676
1789,61.79413959204852,3.0,5.773860442443276,10.0
1790,24.212485446630094,2.0,8.627330847110816,9.002515230058812
1791,38.65818067258198,0.0,8.160757890421865,10.0
1792,83.59793441144578,1.0,2.586373494280166,8.116488654391913
1793,,2.0,6.130134667748909,5.902817205691543
1794,62.05075798399115,8.0,5.669794349497581,6.515624058611539
1795,63.321647218817034,4.0,2.5635440694229943,4.884187209726931
1796,36.413574098536,2.0,5.813654224274699,7.455171815017402
1797,,3.0,3.6602053492264925,4.836848146972938
1798,51.59622580098541,4.0,7.1927855352526535,8.751024656704603
1799,44.73319024853835,1.0,2.3127999357422047,4.445025367010844
1800,57.73636113783578,1.0,6.777520807558318,9.366767168336843
1801,24.53895557531676,1.0,6.8142794670602065,8.226456397950395
1802,56.93316523058588,4.0,8.622508462449751,6.865336846094378
1803,,4.0,6.8288265737512095,8.177073396951855
1804,48.658780674264904,0.0,0.9563983368998935,4.116197278577384
1805,40.805062882153855,2.0,4.007376610791525,7.2963192913851085
1806,65.75771697928803,4.0,5.478447785338352,8.957270921554914
1807,54.263107773214614,1.0,6.235106665227313,8.98361748166356
1808,54.10624665079197,5.0,5.02517948735804,4.108956036419229
1809,77.40022221576378,2.0,4.3409544206566615,10.0
1810,39.961367789322644,3.0,7.112056774842815,8.472977754631938
1811,54.47142446658165,,1.7845846987310312,4.776645759016647
1812,71.38891201494593,5.0,3.7261419982367414,5.959639430796487
1813,,4.0,4.590065421329035,6.724194410895366
1814,61.6898597560395,2.0,8.55480012468368,10.0
1815,60.90018633398311,4.0,3.325408715523241,3.761859334429154
1816,30.31625981481481,2.0,3.962820041341542,3.929093928463094
1817,52.13006451003128,4.0,4.8874037793369745,6.114840036574808
1818,54.00847525774319,4.0,4.7761745876706305,6.614789774494683
1819,51.00640005836258,4.0,4.248351834307415,3.300878940170402
1820,40.604270813435356,3.0,6.752531754727322,7.875555705613286
1821,29.08979246277118,1.0,5.70291573345684,5.875031824901387
1822,21.802601950630347,2.0,4.593431008938074,7.304304457776805
1823,76.45180091399106,1.0,3.664915217659228,9.957101707964062
1824,20.41232668675399,3.0,6.109640946812727,5.238830707832326
1825,46.06618498595185,4.0,5.644878678087796,7.474766646292579
1826,30.887596047665493,0.0,6.936690078437747,10.0
1827,69.11015452467932,3.0,4.51811766335913,6.279478376054582
1828,64.82540476225726,3.0,3.5301099633791915,8.877766284730257
1829,56.31581382866063,7.0,4.790289724738152,1.6091557744939737
1830,35.93687414749043,3.0,7.534102980096801,7.966705324095996
1831,76.82065685127063,6.0,5.924058932188744,4.889556243964067
1832,47.67229918073037,4.0,4.957748980214626,8.753914494149146
1833,21.816052051517,4.0,4.927013587186305,3.549818148270579
1834,69.58646666805784,3.0,8.148353610209533,7.704837552858362
1835,37.488223833230094,1.0,3.2866339685206643,7.3645683767984345
1836,82.10846194088757,3.0,2.1745336521014167,5.122096163492873
1837,46.68636505786191,3.0,4.349768400470319,4.0502117932229815
1838,68.95840090287913,5.0,2.875943207258988,3.576192548983753
1839,75.2344613059163,1.0,3.9026544437056683,7.452082363223921
1840,45.34415949757178,3.0,5.5964983218768625,5.173692235515323
1841,79.6339651924363,2.0,7.270941209375975,8.042723611656116
1842,20.895912724821486,6.0,5.689062736641166,2.68215243583977
1843,59.268209597160556,3.0,7.223865887701986,8.30760693110376
1844,23.230807562384545,2.0,3.0064155362772182,5.22955987601035
1845,,2.0,6.806353428965806,6.425730582276796
1846,91.29969498258829,1.0,5.3398950417908795,9.662448850834924
1847,32.4763236011279,3.0,1.81991101271371,2.1661937184601685
1848,33.91346469225752,4.0,1.4457018875943972,1.3223873493093024
1849,52.47722664612401,4.0,7.241532200083222,8.310813976121025
1850,54.125703708318575,4.0,2.9127557977596497,4.781269037458548
1851,,4.0,1.8224626699293616,5.371823397858401
1852,69.79799471458811,2.0,4.653913597709231,8.482884127785379
1853,39.77893928774081,4.0,6.0002995158143655,7.300674573828821
1854,56.58586262257948,3.0,3.7164219368101303,6.2010670220963595
1855,81.42004715995397,3.0,3.535983312731792,7.266460860273532
1856,42.58020112655804,5.0,4.194358937391235,4.468148980904243
1857,37.92585958179706,4.0,3.1223530231711893,3.222552683932332
1858,,1.0,6.24657120508515,8.360327627892438
1859,16.703903157460957,3.0,2.841587387984292,4.040811893591334
1860,72.5633910832476,2.0,4.721701830093307,9.421699484752443
1861,52.19424102178769,3.0,3.360069628403654,7.299649737998994
1862,77.6034281527619,3.0,1.774168317736255,6.02697966118657
1863,73.45039605249248,2.0,7.569741686434071,10.0
1864,65.04066248457079,2.0,7.850139560858651,9.864186219445198
1865,65.59528483622607,2.0,6.245176722923771,7.683892061478731
1866,72.66642942107892,4.0,3.9336174605454715,8.046022886898983
1867,40.817111439186796,3.0,1.0774170568116213,3.9823514283900265
1868,69.40030986147127,3.0,7.206779423775243,7.162599893881609
1869,46.53521175892777,3.0,4.644271051696501,5.045069965712505
1870,47.953038137408704,1.0,2.546860590126613,7.925107961894173
1871,49.7904689650835,5.0,5.886559806210837,1.955678214147886
1872,54.160367441876744,0.0,6.60026127939184,10.0
1873,94.10845432481605,3.0,4.621591261954471,8.409266524160731
1874,25.81721045877546,1.0,2.718175782830086,4.098905249166186
1875,49.51689019646327,2.0,1.115360786484222,3.8442814101637346
1876,46.202917608477925,1.0,2.0054489710481436,2.0403141769641944
1877,61.137942453650204,2.0,8.015668860960183,10.0
1878,,6.0,4.955532227464971,2.2435901440329076
1879,41.09407480742123,1.0,7.346797178616579,10.0
1880,41.948713906031415,2.0,4.63475086571351,7.765033541993336
1881,64.14894868928538,2.0,5.969973772058585,10.0
1882,74.56532378852668,,5.742226835089236,10.0
1883,56.76635793697089,4.0,4.181565343359238,7.651672113489914
1884,67.86244795192111,4.0,6.491965308617727,8.475787563517587
1885,56.20578195796888,4.0,9.49860930590961,10.0
1886,48.810474198685604,4.0,5.865558110644333,7.358027619853285
1887,57.6803225485203,4.0,6.1583378675535165,9.740840572906459
1888,60.64978532877051,2.0,7.382905655053678,10.0
1889,,5.0,5.460050346866811,9.889617851965387
1890,49.43577197986294,3.0,4.907544001409247,3.917684954918607
1891,35.62975856643339,4.0,6.790439496118658,6.005409536355298
1892,,3.0,1.3385029382860603,2.4392446715159517
1893,46.49353036773702,2.0,4.661207197959121,6.072202168618821
1894,23.643751866270723,1.0,4.2142514941406395,5.987428932947747
1895,47.59139771190784,3.0,2.680483919992656,4.8591699018160766
1896,48.46979281348237,5.0,5.822201478191165,8.695824276428823
1897,61.248334759358436,3.0,6.0811111954939765,10.0
1898,57.01303418834276,4.0,6.831027348990341,9.217039078020735
1899,84.37445586854555,4.0,2.1350287243961854,6.286934659287622
1900,24.78548118872362,4.0,6.51671218716436,6.105826075652658
1901,41.738733979152734,4.0,3.781059275457985,7.095246840966735
1902,76.89135036805185,4.0,4.128285320626869,3.711522124263174
1903,,5.0,6.909386864832068,7.283336352115089
1904,60.25835658857003,2.0,7.273944778772049,10.0
1905,23.432689756381627,3.0,2.8955414460512023,3.2651858293286944
1906,73.08152304546705,6.0,1.1735428280155638,4.2931690420891115
1907,31.74126361904401,4.0,4.843773212067228,4.197605045772728
1908,32.550576178528544,2.0,2.7915333781139946,2.622227599521674
1909,51.77524103327647,3.0,5.593583695370329,7.799635520043165
1910,30.41980038311308,4.0,3.8501263957762037,7.171179417407693
1911,41.370727426445995,1.0,6.782412538817482,9.937613411332936
1912,56.146242527696344,3.0,5.247898629605196,8.16620413910154
1913,67.16303313630277,5.0,5.815248593584261,6.962357023817704
1914,32.16226654917826,3.0,4.015662824338335,4.079004198689583
1915,50.07428474664016,3.0,6.123826137336287,9.517061391356785
